experiment_id,experiment,evidence_type,code_commit,model,hardware,cell_id,relay_cell_id,policy,workload,policy_definition,wire_frame_bytes,wire_bytes_per_msg_assumed,rep,repetitions,seed,workload_trace_hash,zipf_alpha,pool_size,lineage_steps,distinct_lineages_total,phase_shift_at_request,n_requests,warmup_request_count,concurrency,fixed_output_tokens,kv_cache_tokens_per_instance_shadow,max_queue_relay,drain_timeout_s,topk,j,guard_ms,prefill_tokens_per_ms,queue_penalty_ms,cell_order_index,cell_order_sequence,generation_mode,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,overlap_fraction,cluster_n,drain_fps,sync_s,fanin_frames_sent,apply_upsert_count,apply_upsert_p50_us,apply_upsert_p95_us,overlap_seed_prefixes,overlap_seed_requests,cell_active_s,upserts_generated,upserts_per_s,offered_wire_bit_per_s,affinity_selection_rate,dispatch_state_age_defined_count,dispatch_state_age_mean_s,dispatch_state_age_p50_s,dispatch_state_age_p95_s,dispatcher_view_missing_at_dispatch_rate,source_view_false_negative_rate,source_view_false_positive_rate,physical_false_positive_affinity_rate,source_unique_prefixes_at_end,dispatcher_unique_prefixes_at_end,dispatcher_unique_prefixes_per_wire_byte,vllm_cached_token_rate,vllm_cached_tokens_total,vllm_cached_tokens_per_request,stale_fallback_count,stale_fallback_rate,mean_coverage_shortfall_tokens,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,latency_p50_ms,latency_p95_ms,throughput_requests_per_s,validation_attempt_count,validation_failure_count,fallback_count,incorrect_kv_reuse_count,retried_request_count,request_error_rate,rho,sig_bit_per_s,background_traffic,background_rate,relay_max_inflight,source_local_topk,gateway_global_topk,c0_tokens,theta_s,util_lambda,delay_gate_s,queue_gate_frames,prefix_length,source_upserts_sent,source_tombstones_sent,forced_owner_resets,source_suppressed_upserts,net_msgs_sent,net_msgs_delivered,net_wire_bytes_sent,net_undelivered_at_drain_end,ad_delivery_delay_mean_s,ad_delivery_delay_p50_s,ad_delivery_delay_p95_s,ad_delivery_delay_p99_s,tombstone_delay_p95_s,tc_sig_backlog_bytes_before,tc_sig_backlog_bytes_mid,tc_sig_backlog_bytes_after,tc_sig_dropped_after,tc_class110_sent_bytes_after,tc_class120_sent_bytes_after,tc_class120_sent_bytes_before,relay_forwarded,relay_drop_rate_limit,relay_drop_superseded,relay_drop_duplicate_holder,relay_drop_low_utility,relay_drop_queue_drop,relay_drop_expired,relay_max_queue
20260726_formal4t4_reuse_intensive_RateFIFO@N64_mu200_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@N64_mu200,35876,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,4,5,20260726,6a9684cbc17368ebc8849e6840a1401139bb5246b6d5e33ed6784cc9d0b2d0b0,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,1,"Ideal,RateFIFO@N64_mu200,StaticSemantic@N16_mu200,RateFIFO@N16_mu200,StaticSemantic@N64_mu200,RateFIFO@N4_mu200,Adaptive@N32_mu200,Adaptive@N64_mu200,StaticSemantic@N4_mu200,StaticSemantic@N32_mu200,Adaptive@N4_mu200,RateFIFO@N32_mu200,Adaptive@N16_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:RateFIFO@N64_mu200:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,64,200.0,1.0,147859,556,1.2237578630447388,2.7744099497795105,16,64,115.35872074728832,184,1.5950246223957472,1327.0604858332617,0.0,66,64.79500558882049,86.18153738975525,114.55173301696777,0.4270833333333333,0.4270833333333333,0.0,0.0,45,17,1.1041490544067499e-06,1.0,132032.0,1375.3333333333333,0,0.0,0.0,1020.1180880104167,314.658025,6041.230994,6851.695958,809.052355,6587.066582,0.8321867595108247,0,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,148043,556,15396472,147487,0.11576583531263063,0.07340192794799805,0.40782880783081055,0.8248724937438965,0.0,0,0,0,0,22346228,2982,2898,588,134147,0,0,0,0,0,13308
20260726_formal4t4_reuse_intensive_StaticSemantic@N16_mu200_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@N16_mu200,35877,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,4,5,20260726,6a9684cbc17368ebc8849e6840a1401139bb5246b6d5e33ed6784cc9d0b2d0b0,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,2,"Ideal,RateFIFO@N64_mu200,StaticSemantic@N16_mu200,RateFIFO@N16_mu200,StaticSemantic@N64_mu200,RateFIFO@N4_mu200,Adaptive@N32_mu200,Adaptive@N64_mu200,StaticSemantic@N4_mu200,StaticSemantic@N32_mu200,Adaptive@N4_mu200,RateFIFO@N32_mu200,Adaptive@N16_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:StaticSemantic@N16_mu200:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,200.0,1.0,27377,3624,1.200009137392044,2.56439670920372,16,64,120.85415057977661,184,1.5224963240177705,1266.716941582785,0.14583333333333334,66,63.91305685043335,91.41290354728699,120.03068137168884,0.4270833333333333,0.4270833333333333,0.0,0.0,45,31,1.081517082387878e-05,1.0,132032.0,1375.3333333333333,0,0.0,0.0,1104.217851375,415.38882,6216.407212,7125.538934,862.156432,6766.896429,0.7943459081831846,14,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,27561,3624,2866344,23937,0.16603720589452495,0.16514253616333008,0.27521562576293945,0.2946202754974365,0.0,0,0,0,0,22846728,2982,2982,3656,0,13926,9936,0,0,0,80
20260726_formal4t4_reuse_intensive_RateFIFO@N16_mu200_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@N16_mu200,35878,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,4,5,20260726,6a9684cbc17368ebc8849e6840a1401139bb5246b6d5e33ed6784cc9d0b2d0b0,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,3,"Ideal,RateFIFO@N64_mu200,StaticSemantic@N16_mu200,RateFIFO@N16_mu200,StaticSemantic@N64_mu200,RateFIFO@N4_mu200,Adaptive@N32_mu200,Adaptive@N64_mu200,StaticSemantic@N4_mu200,StaticSemantic@N32_mu200,Adaptive@N4_mu200,RateFIFO@N32_mu200,Adaptive@N16_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:RateFIFO@N16_mu200:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,200.0,1.0,24314,5643,1.091044396162033,2.105254679918289,16,64,113.63272449094802,184,1.619251855698113,1347.21754394083,0.20833333333333334,66,12.44744224620588,4.339080333709717,70.94517993927002,0.052083333333333336,0.052083333333333336,0.0,0.0,45,44,1.7269855624006983e-05,1.0,148432.0,1546.1666666666667,0,0.0,0.0,949.5746083333333,271.520736,2338.635088,6981.409757,857.80151,2739.852454,0.8448270551468415,20,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,24498,5643,2547792,18855,0.6214176687855427,0.08837366104125977,4.743887424468994,6.6360790729522705,0.0,0,0,0,0,23619272,2982,2982,5673,18825,0,0,0,0,0,352
20260726_formal4t4_reuse_intensive_StaticSemantic@N64_mu200_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@N64_mu200,35879,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,4,5,20260726,6a9684cbc17368ebc8849e6840a1401139bb5246b6d5e33ed6784cc9d0b2d0b0,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,4,"Ideal,RateFIFO@N64_mu200,StaticSemantic@N16_mu200,RateFIFO@N16_mu200,StaticSemantic@N64_mu200,RateFIFO@N4_mu200,Adaptive@N32_mu200,Adaptive@N64_mu200,StaticSemantic@N4_mu200,StaticSemantic@N32_mu200,Adaptive@N4_mu200,RateFIFO@N32_mu200,Adaptive@N16_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:StaticSemantic@N64_mu200:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,64,200.0,1.0,155062,12387,1.0258518159389496,2.1099112927913666,16,64,119.73969815764576,184,1.5366666429854452,1278.5066469638903,0.2916666666666667,66,38.57830834027493,13.367857217788696,97.31396651268005,0.25,0.25,0.0,0.0,45,28,1.7342203292243873e-06,1.0,138208.0,1439.6666666666667,0,0.0,0.0,1085.7429403020833,398.834561,5711.161943,7102.863849,940.929788,6246.443238,0.8017391180793627,28,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,155246,12387,16145584,142859,0.10805402683982686,0.1130828857421875,0.14118027687072754,0.14524197578430176,0.0,0,0,0,0,24954108,2982,2982,12419,0,106418,36315,0,0,0,127
20260726_formal4t4_reuse_intensive_RateFIFO@N4_mu200_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@N4_mu200,35880,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,4,5,20260726,6a9684cbc17368ebc8849e6840a1401139bb5246b6d5e33ed6784cc9d0b2d0b0,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,5,"Ideal,RateFIFO@N64_mu200,StaticSemantic@N16_mu200,RateFIFO@N16_mu200,StaticSemantic@N64_mu200,RateFIFO@N4_mu200,Adaptive@N32_mu200,Adaptive@N64_mu200,StaticSemantic@N4_mu200,StaticSemantic@N32_mu200,Adaptive@N4_mu200,RateFIFO@N32_mu200,Adaptive@N16_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:RateFIFO@N4_mu200:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,4,200.0,1.0,0,184,2.7636997401714325,5.895737558603287,16,64,114.57521365908906,184,1.6059319823524814,1336.1354093172645,0.20833333333333334,66,15.746657024730336,6.010529279708862,72.58967423439026,0.052083333333333336,0.052083333333333336,0.0,0.0,45,45,0.002351588628762542,1.0,148432.0,1546.1666666666667,0,0.0,0.0,969.36847809375,276.21893,2479.330168,7361.865915,872.036964,2865.027084,0.8378775560099904,20,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,184,184,19136,0,0.04387114877286165,0.04360246658325195,0.04590654373168945,0.08219242095947266,0.0,0,0,0,0,24990444,2982,2982,184,0,0,0,0,0,0,3
20260726_formal4t4_reuse_intensive_Adaptive@N32_mu200_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@N32_mu200,35881,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,4,5,20260726,6a9684cbc17368ebc8849e6840a1401139bb5246b6d5e33ed6784cc9d0b2d0b0,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,6,"Ideal,RateFIFO@N64_mu200,StaticSemantic@N16_mu200,RateFIFO@N16_mu200,StaticSemantic@N64_mu200,RateFIFO@N4_mu200,Adaptive@N32_mu200,Adaptive@N64_mu200,StaticSemantic@N4_mu200,StaticSemantic@N32_mu200,Adaptive@N4_mu200,RateFIFO@N32_mu200,Adaptive@N16_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:Adaptive@N32_mu200:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,32,200.0,1.0,58645,4286,1.477077603340149,2.9900111258029938,16,64,116.68651013076305,184,1.5768746515240113,1311.9597100679773,0.20833333333333334,66,34.82758891582489,6.670033931732178,108.80032658576965,0.22916666666666666,0.22916666666666666,0.0,0.0,45,24,3.922712110850614e-06,1.0,142288.0,1482.1666666666667,0,0.0,0.0,1004.6698705625,376.815511,2547.298368,7039.244605,869.081005,2937.247732,0.8227172094907885,20,0,0,0,0,0.0,0.0,100000000,False,none,32,False,16,1024.0,30.0,16.0,2.0,8,0,184,0,0,0,58829,4286,6118216,54543,0.0943598588715632,0.09708189964294434,0.14682602882385254,0.15308642387390137,0.0,0,0,0,0,25610470,2982,2982,4316,0,237,3839,50437,0,0,8
20260726_formal4t4_reuse_intensive_Adaptive@N64_mu200_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@N64_mu200,35882,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,4,5,20260726,6a9684cbc17368ebc8849e6840a1401139bb5246b6d5e33ed6784cc9d0b2d0b0,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,7,"Ideal,RateFIFO@N64_mu200,StaticSemantic@N16_mu200,RateFIFO@N16_mu200,StaticSemantic@N64_mu200,RateFIFO@N4_mu200,Adaptive@N32_mu200,Adaptive@N64_mu200,StaticSemantic@N4_mu200,StaticSemantic@N32_mu200,Adaptive@N4_mu200,RateFIFO@N32_mu200,Adaptive@N16_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:Adaptive@N64_mu200:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,64,200.0,1.0,160566,7403,1.2828968465328217,2.6919879019260406,16,64,123.18394140293822,184,1.493701191116549,1242.7593910089688,0.3229166666666667,66,38.6447497028293,9.449427604675293,115.04040360450745,0.23958333333333334,0.23958333333333334,0.0,0.0,45,20,1.1963153487259243e-06,1.0,131008.0,1364.6666666666667,0,0.0,0.0,1188.5063538645834,582.828736,5484.490646,7711.426672,932.445502,5961.478347,0.7793223605825473,31,0,0,0,1,0.0,0.0,100000000,False,none,32,False,16,1024.0,30.0,16.0,2.0,8,0,184,0,0,0,160750,7403,16718000,153347,0.07504678564781468,0.07230663299560547,0.10457825660705566,0.10843992233276367,0.0,0,0,0,0,26681974,2982,2982,7432,0,1616,8054,143648,0,0,8
20260726_formal4t4_reuse_intensive_StaticSemantic@N4_mu200_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@N4_mu200,35883,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,4,5,20260726,6a9684cbc17368ebc8849e6840a1401139bb5246b6d5e33ed6784cc9d0b2d0b0,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,8,"Ideal,RateFIFO@N64_mu200,StaticSemantic@N16_mu200,RateFIFO@N16_mu200,StaticSemantic@N64_mu200,RateFIFO@N4_mu200,Adaptive@N32_mu200,Adaptive@N64_mu200,StaticSemantic@N4_mu200,StaticSemantic@N32_mu200,Adaptive@N4_mu200,RateFIFO@N32_mu200,Adaptive@N16_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:StaticSemantic@N4_mu200:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,4,200.0,1.0,0,149,2.873130142688751,5.9693120419979095,16,64,123.72867883602157,184,1.4871249069413923,1237.2879225752383,0.3958333333333333,66,15.095774444666775,5.918948650360107,73.73584818840027,0.052083333333333336,0.052083333333333336,0.0,0.0,45,45,0.002351588628762542,1.0,148432.0,1546.1666666666667,0,0.0,0.0,1110.563801375,382.367733,2656.860945,7174.07607,874.431931,3610.592997,0.775891255795509,38,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,184,149,19136,35,0.043800659627722414,0.04357624053955078,0.04572629928588867,0.0862884521484375,0.0,0,0,0,0,26711450,2982,2982,149,0,1,34,0,0,0,3
20260726_formal4t4_reuse_intensive_StaticSemantic@N32_mu200_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@N32_mu200,35884,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,4,5,20260726,6a9684cbc17368ebc8849e6840a1401139bb5246b6d5e33ed6784cc9d0b2d0b0,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,9,"Ideal,RateFIFO@N64_mu200,StaticSemantic@N16_mu200,RateFIFO@N16_mu200,StaticSemantic@N64_mu200,RateFIFO@N4_mu200,Adaptive@N32_mu200,Adaptive@N64_mu200,StaticSemantic@N4_mu200,StaticSemantic@N32_mu200,Adaptive@N4_mu200,RateFIFO@N32_mu200,Adaptive@N16_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:StaticSemantic@N32_mu200:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,32,200.0,1.0,61153,8921,1.058913767337799,2.1299347281455994,16,64,121.54144813492894,184,1.513886849494609,1259.5538587795147,0.22916666666666666,66,55.53185930035331,68.38129711151123,113.35433149337769,0.3645833333333333,0.3645833333333333,0.0,0.0,45,30,4.702896106127435e-06,1.0,137168.0,1428.8333333333333,0,0.0,0.0,1084.31920221875,410.289165,6567.863746,7161.389495,902.140782,7140.404587,0.78985400843197,22,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,61337,8921,6379048,52416,0.11295353493713475,0.10917973518371582,0.16115403175354004,0.19566655158996582,0.0,0,0,0,0,28023452,2982,2982,8953,0,33782,18546,0,0,0,95
20260726_formal4t4_reuse_intensive_Adaptive@N4_mu200_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@N4_mu200,35885,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,4,5,20260726,6a9684cbc17368ebc8849e6840a1401139bb5246b6d5e33ed6784cc9d0b2d0b0,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,10,"Ideal,RateFIFO@N64_mu200,StaticSemantic@N16_mu200,RateFIFO@N16_mu200,StaticSemantic@N64_mu200,RateFIFO@N4_mu200,Adaptive@N32_mu200,Adaptive@N64_mu200,StaticSemantic@N4_mu200,StaticSemantic@N32_mu200,Adaptive@N4_mu200,RateFIFO@N32_mu200,Adaptive@N16_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:Adaptive@N4_mu200:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,4,200.0,1.0,0,148,2.653803676366806,4.675239324569702,16,64,121.39620974333957,184,1.515698063300491,1261.0607886660086,0.375,66,14.885689070730498,5.442920684814453,73.23045325279236,0.052083333333333336,0.052083333333333336,0.0,0.0,45,45,0.002351588628762542,1.0,148432.0,1546.1666666666667,0,0.0,0.0,1066.8202504895833,403.640622,2675.449444,7237.189102,896.585649,3588.98351,0.7907989895480824,36,0,0,0,0,0.0,0.0,100000000,False,none,32,False,16,1024.0,30.0,16.0,2.0,8,0,184,0,0,0,184,148,19136,36,0.043919005909481564,0.04328346252441406,0.04594087600708008,0.08831238746643066,0.0,0,0,0,0,28052732,2982,2982,148,0,2,34,0,0,0,3
20260726_formal4t4_reuse_intensive_RateFIFO@N32_mu200_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@N32_mu200,35886,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,4,5,20260726,6a9684cbc17368ebc8849e6840a1401139bb5246b6d5e33ed6784cc9d0b2d0b0,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,11,"Ideal,RateFIFO@N64_mu200,StaticSemantic@N16_mu200,RateFIFO@N16_mu200,StaticSemantic@N64_mu200,RateFIFO@N4_mu200,Adaptive@N32_mu200,Adaptive@N64_mu200,StaticSemantic@N4_mu200,StaticSemantic@N32_mu200,Adaptive@N4_mu200,RateFIFO@N32_mu200,Adaptive@N16_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:RateFIFO@N32_mu200:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,32,200.0,1.0,62428,719,1.293141394853592,2.520158886909485,16,64,121.83552033640444,184,1.5102328080673926,1256.5136963120706,0.0,66,68.23052308776163,92.05299067497253,121.05621099472046,0.4270833333333333,0.4270833333333333,0.0,0.0,45,17,2.6107062298207765e-06,1.0,132032.0,1375.3333333333333,0,0.0,0.0,1075.8828364791666,375.041899,6444.825649,6948.814153,838.191121,7016.897214,0.7879475520351613,0,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,62612,719,6511648,61893,0.4567588148262968,0.1727302074432373,1.945044994354248,2.617934226989746,0.0,0,0,0,0,28152350,3024,2982,751,50717,0,0,0,0,0,11144
20260726_formal4t4_reuse_intensive_Adaptive@N16_mu200_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@N16_mu200,35887,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,4,5,20260726,6a9684cbc17368ebc8849e6840a1401139bb5246b6d5e33ed6784cc9d0b2d0b0,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,12,"Ideal,RateFIFO@N64_mu200,StaticSemantic@N16_mu200,RateFIFO@N16_mu200,StaticSemantic@N64_mu200,RateFIFO@N4_mu200,Adaptive@N32_mu200,Adaptive@N64_mu200,StaticSemantic@N4_mu200,StaticSemantic@N32_mu200,Adaptive@N4_mu200,RateFIFO@N32_mu200,Adaptive@N16_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:Adaptive@N16_mu200:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,200.0,1.0,27865,2142,1.6521662473678589,3.3150427043437958,16,64,123.33889511879534,184,1.4918246172286382,1241.198081534227,0.21875,66,38.056569175286725,7.578243970870972,114.7952675819397,0.23958333333333334,0.23958333333333334,0.0,0.0,45,23,7.884553679412676e-06,1.0,133072.0,1386.1666666666667,0,0.0,0.0,1123.5185231875,494.468378,5996.634723,7087.065076,923.729057,6581.871203,0.778343278554072,21,0,0,0,0,0.0,0.0,100000000,False,none,32,False,16,1024.0,30.0,16.0,2.0,8,0,184,0,0,0,28049,2142,2917096,25907,0.14348189726151894,0.1351020336151123,0.2683441638946533,0.288132905960083,0.0,0,0,0,0,28440524,3024,3024,2173,0,351,2147,23378,0,0,8
