rep,cell_id,policy,workload,rho,saved_prefill_retention_vs_ideal,delta_ttft_mean_ms_vs_ideal,delta_ttft_p95_ms_vs_ideal,delta_stale_fallback_rate_vs_ideal
3,FullSync@rho0.5,FullSync,original_compatible,0.5,0.9201059167275384,-5.3677312500001335,118.15632600000026,0.0
3,RateFIFO@rho0.8,RateFIFO,original_compatible,0.8,0.8090759678597517,369.72260454166667,1167.2573149999998,0.0
3,LatestOnly@rho1.0,LatestOnly,original_compatible,1.0,0.7379474068663258,345.9841727708333,568.6862230000002,0.0
3,LatestOnly@rho1.2,LatestOnly,original_compatible,1.2,0.743608473338203,341.4944187604167,1071.6232730000002,0.0
3,Adaptive@rho0.5,Adaptive,original_compatible,0.5,0.9201059167275384,99.28854012500005,151.75503100000014,0.0
3,FullSync@rho1.2,FullSync,original_compatible,1.2,0.7233382030679328,306.01790826041656,362.14749299999994,0.0
3,AgeCov-Greedy@rho0.8,AgeCov-Greedy,original_compatible,0.8,0.7267165814463111,429.8824261354166,772.5320430000002,0.0
3,RateFIFO@rho0.5,RateFIFO,original_compatible,0.5,0.8090759678597517,445.43184585416657,1010.092611,0.0
4,AgeCov-Greedy@rho0.8,AgeCov-Greedy,original_compatible,0.8,0.7732455733753593,293.23163484375004,957.3380240000001,0.0
4,LatestOnly@rho1.2,LatestOnly,original_compatible,1.2,0.7702790395846852,208.9568419479167,576.7207680000001,0.0
4,FullSync@rho1.0,FullSync,original_compatible,1.0,0.7405209974969871,404.3800546145833,828.6240290000001,0.0
4,Adaptive@rho0.8,Adaptive,original_compatible,0.8,0.8424028923704459,250.56863281250003,789.106029,0.0
4,FullSync@rho0.5,FullSync,original_compatible,0.5,0.9439139705200704,142.12105319791658,974.873752,0.0
4,AgeCov-Greedy@rho0.5,AgeCov-Greedy,original_compatible,0.5,0.9556874015018078,199.60789601041665,689.3918190000004,0.0
4,RateFIFO@rho1.2,RateFIFO,original_compatible,1.2,0.8242328729025679,380.5512303437499,1023.751499,0.0
4,Adaptive@rho0.5,Adaptive,original_compatible,0.5,0.946973208491703,55.86325268749988,913.0739740000004,0.0
4,FullSync@rho0.8,FullSync,original_compatible,0.8,0.7642532678223788,329.4375703854166,1110.9468270000002,0.0
4,LatestOnly@rho1.0,LatestOnly,original_compatible,1.0,0.81829980532122,273.3706409583333,1035.52493,0.0
4,StaticSemantic@rho0.8,StaticSemantic,original_compatible,0.8,0.8298878279410401,250.90691005208328,558.5941400000002,0.0
4,RateFIFO@rho0.8,RateFIFO,original_compatible,0.8,0.8242328729025679,499.8654514479167,1874.7252119999998,0.0
4,RateFIFO@rho0.5,RateFIFO,original_compatible,0.5,0.8242328729025679,502.92390104166657,1707.6370280000006,0.0
4,AgeCov-Greedy@rho1.2,AgeCov-Greedy,original_compatible,1.2,0.746454065078335,363.7566762395834,1113.719203,0.0
4,StaticSemantic@rho0.5,StaticSemantic,original_compatible,0.5,0.946973208491703,47.738095187499994,468.49336200000016,0.0
4,StaticSemantic@rho1.2,StaticSemantic,original_compatible,1.2,0.7702790395846852,363.27070736458336,948.9982,0.0
4,Adaptive@rho1.2,Adaptive,original_compatible,1.2,0.8096783164920738,346.83161140625,1289.7724270000003,0.0
4,LatestOnly@rho0.8,LatestOnly,original_compatible,0.8,0.8570501529618986,305.3888943333334,1047.651276,0.0
4,LatestOnly@rho0.5,LatestOnly,original_compatible,0.5,0.9556874015018078,253.16290088541655,926.2753750000002,0.0
4,RateFIFO@rho1.0,RateFIFO,original_compatible,1.0,0.8242328729025679,496.87005763541674,1471.494236,0.0
4,FullSync@rho1.2,FullSync,original_compatible,1.2,0.7581347918791137,355.82130640624996,1400.3955070000002,0.0
4,AgeCov-Greedy@rho1.0,AgeCov-Greedy,original_compatible,1.0,0.7520163159358487,467.1363758125001,1644.1112870000002,0.0
4,StaticSemantic@rho1.0,StaticSemantic,original_compatible,1.0,0.8123667377398721,471.5868149270834,1105.8098480000003,0.0
4,Adaptive@rho1.0,Adaptive,original_compatible,1.0,0.8245109854454435,465.5587586979166,1093.582832,0.0
