workload,policy,rho,n_runs,repetition_unit,ci_level,dispatch_state_age_mean_s_mean,dispatch_state_age_mean_s_std,dispatch_state_age_mean_s_ci95,dispatch_state_age_p95_s_mean,dispatch_state_age_p95_s_std,dispatch_state_age_p95_s_ci95,dispatcher_view_missing_at_dispatch_rate_mean,dispatcher_view_missing_at_dispatch_rate_std,dispatcher_view_missing_at_dispatch_rate_ci95,source_view_false_negative_rate_mean,source_view_false_negative_rate_std,source_view_false_negative_rate_ci95,source_view_false_positive_rate_mean,source_view_false_positive_rate_std,source_view_false_positive_rate_ci95,physical_false_positive_affinity_rate_mean,physical_false_positive_affinity_rate_std,physical_false_positive_affinity_rate_ci95,vllm_cached_tokens_per_request_mean,vllm_cached_tokens_per_request_std,vllm_cached_tokens_per_request_ci95,vllm_cached_tokens_total_mean,vllm_cached_tokens_total_std,vllm_cached_tokens_total_ci95,ttft_mean_ms_mean,ttft_mean_ms_std,ttft_mean_ms_ci95,ttft_p50_ms_mean,ttft_p50_ms_std,ttft_p50_ms_ci95,ttft_p95_ms_mean,ttft_p95_ms_std,ttft_p95_ms_ci95,ttft_p99_ms_mean,ttft_p99_ms_std,ttft_p99_ms_ci95,latency_p95_ms_mean,latency_p95_ms_std,latency_p95_ms_ci95,throughput_requests_per_s_mean,throughput_requests_per_s_std,throughput_requests_per_s_ci95,net_wire_bytes_sent_mean,net_wire_bytes_sent_std,net_wire_bytes_sent_ci95,relay_forwarded_mean,relay_forwarded_std,relay_forwarded_ci95,net_msgs_delivered_mean,net_msgs_delivered_std,net_msgs_delivered_ci95,net_undelivered_at_drain_end_mean,net_undelivered_at_drain_end_std,net_undelivered_at_drain_end_ci95,ad_delivery_delay_p50_s_mean,ad_delivery_delay_p50_s_std,ad_delivery_delay_p50_s_ci95,ad_delivery_delay_p95_s_mean,ad_delivery_delay_p95_s_std,ad_delivery_delay_p95_s_ci95,ad_delivery_delay_p99_s_mean,ad_delivery_delay_p99_s_std,ad_delivery_delay_p99_s_ci95,relay_max_queue_mean,relay_max_queue_std,relay_max_queue_ci95,stale_fallback_rate_mean,stale_fallback_rate_std,stale_fallback_rate_ci95,tombstone_delay_p95_s_mean,tombstone_delay_p95_s_std,tombstone_delay_p95_s_ci95,affinity_selection_rate_mean,affinity_selection_rate_std,affinity_selection_rate_ci95,dispatcher_unique_prefixes_per_wire_byte_mean,dispatcher_unique_prefixes_per_wire_byte_std,dispatcher_unique_prefixes_per_wire_byte_ci95
reuse_intensive,AgeCov-Greedy,1.0,5,run/repetition,95% t interval,128.97828943171191,20.710561575458563,25.71143610658785,192.10409173965454,35.74242833041225,44.37297168226798,0.45,0.013581671677505517,0.01686116922926099,0.45,0.013581671677505517,0.01686116922926099,0.0,0.0,0.0,0.0,0.0,0.0,1138.7,317.3650062975158,393.9975288528484,109315.2,30467.040604561513,37823.76276987344,1810.58292415,416.4035660760362,516.9504286356988,532.7578002,242.73034128149922,301.3412088441328,8964.649844399999,1262.5110325985077,1567.3631847329589,9769.8147494,1064.3652173497396,1321.3721018743736,9729.5437214,1380.340572725773,1713.6444278278234,0.4879715777797707,0.08935540837596812,0.11093160679714209,19136.0,0.0,0.0,95.2,22.219360926903367,27.584557604572886,91.2,22.219360926903367,27.584557604572886,92.8,22.219360926903367,27.584557604572886,67.52707858085633,12.032106502453528,14.937438390472247,151.82502913475037,29.62842633080763,36.782652549895346,162.76871581077575,43.30421891936699,53.76066959045482,113.2,12.397580409095962,15.391161432458563,0.0,0.0,0.0,0.0,0.0,0.0,0.012499999999999999,0.013581671677505519,0.016861169229260994,0.0013168896321070233,0.00022597981093686926,0.0002805460126763109
reuse_intensive,AgeCov-Greedy,1.2,5,run/repetition,95% t interval,130.6564965889922,20.578217665015284,25.547135781603398,194.89712100028993,35.46801533271752,44.03229756624565,0.46875,0.04166666666666665,0.05172770587949511,0.46875,0.04166666666666665,0.05172770587949511,0.0,0.0,0.0,0.0,0.0,0.0,1147.2,285.32243943378245,354.2178054684183,110131.2,27390.954185643113,34004.909324968154,1827.7957685541667,409.579455487681,508.47853458601276,418.2386396,93.17000561241437,115.66729553063715,9204.9818794,677.7320095750429,841.3805293540079,9775.303193599999,453.19354506443,562.6238977338854,9973.6482818,755.2650552858494,937.6350873812892,0.4808815176408545,0.08505294342200595,0.10559024739645272,19136.0,0.0,0.0,69.0,18.748333259252675,23.27539844556909,65.0,18.748333259252675,23.27539844556909,119.0,18.748333259252675,23.27539844556909,63.128594970703126,10.284725635675631,12.768126305604783,133.30745220184326,24.953190613560047,30.978511315517103,139.74858045578003,25.044106358171884,31.091380025047417,123.0,8.860022573334675,10.999407402219447,0.0,0.0,0.0,0.0,0.0,0.0,0.014583333333333332,0.017430417219459905,0.021639251886842622,0.0008570234113712375,0.0002923620554075954,0.00036295724189877007
reuse_intensive,StaticSemantic,0.5,5,run/repetition,95% t interval,27.996919143692036,8.126080536758739,10.088244095005102,107.61735696792603,26.64241567955598,33.07562501259171,0.04375,0.02258279519654042,0.028035748508724437,0.04375,0.02258279519654042,0.028035748508724437,0.0,0.0,0.0,0.0,0.0,0.0,1422.5,336.2480896269564,417.4402147863676,136560.0,32279.816604187825,40074.2606194913,1554.0470491729166,439.57982171440165,545.7229374768834,423.6798338,47.3833303508972,58.82474342357195,7040.9321918000005,3851.888554482759,4781.984597445067,9507.0140368,1108.7446869398304,1376.4676574754349,7940.1707043999995,3961.5518746762286,4918.127764790748,0.5357176687938646,0.09176134891968495,0.11391849763255657,19136.0,0.0,0.0,136.8,4.494441010848846,5.579690944846318,136.8,4.494441010848846,5.579690944846318,47.2,4.494441010848846,5.579690944846318,0.696955680847168,0.9685819573433907,1.2024605426314707,11.066858673095703,4.632426429878018,5.750995004955115,13.385501432418824,4.749098733928768,5.8958395800323995,8.8,3.7013511046643495,4.595097631171725,0.0,0.0,0.0,0.0,0.0,0.0,0.4270833333333333,0.04941058844013092,0.06134151326793298,0.0026546822742474917,0.00029422425293184045,0.0003652690948385382
reuse_intensive,StaticSemantic,0.8,5,run/repetition,95% t interval,68.9471522631497,25.442364132775882,31.58580308974193,153.81366710662843,30.69582643808772,38.10779236121837,0.15416666666666667,0.05331868288362387,0.066193275506068,0.15416666666666667,0.05331868288362387,0.066193275506068,0.0,0.0,0.0,0.0,0.0,0.0,1285.8666666666666,371.9139946875412,461.7181855119659,123443.2,35703.74349000396,44324.94580914873,1792.9785886541665,503.2904509367903,624.8174500324023,544.3046306,130.0880607670389,161.4997666989907,8988.8697946,1455.4441252038089,1806.8828551819608,9775.60157,893.8857201720189,1109.727782950533,9803.171481,1593.0966607510256,1977.773652118437,0.5119691259215506,0.0893868804830587,0.11097067831471785,19136.0,0.0,0.0,110.2,9.418067742376882,11.692200915139969,110.2,9.418067742376882,11.692200915139969,73.8,9.418067742376882,11.692200915139969,20.80015149116516,10.65905729887201,13.232845941809693,34.7006579875946,14.795765748818134,18.36842445400254,37.05272030830383,15.761082355176038,19.566831177865115,18.6,3.286335345030997,4.079870115579661,0.0,0.0,0.0,0.0,0.0,0.0,0.3625,0.03855574067358698,0.04786560032470548,0.0026546822742474917,0.00029422425293184045,0.0003652690948385382
reuse_intensive,StaticSemantic,1.0,5,run/repetition,95% t interval,112.88129973481075,30.419206152280598,37.76437797438959,184.7360071182251,31.18257657226257,38.712075587876,0.35625,0.12355940710173927,0.1533946720608857,0.35625,0.12355940710173927,0.1533946720608857,0.0,0.0,0.0,0.0,0.0,0.0,1145.1,347.49825339289276,431.40689868349983,109929.6,33359.8323257177,41415.062273615986,1822.4293807604167,367.9246539441229,456.7655588408788,574.7165136,203.16027062723987,252.21635340970795,8813.598084,1102.3643732462951,1368.5467217116402,9497.6134916,1011.7455215073774,1256.0465942743206,9572.9361604,1208.782526957551,1500.6611286415941,0.49100175199788665,0.08976031031601059,0.11143427836029139,19136.0,0.0,0.0,88.0,15.556349186104045,19.312662126180324,86.2,17.369513522260778,21.563642081986057,97.8,17.369513522260778,21.563642081986057,45.951516675949094,19.001633059567524,23.5898612672496,79.27852482795716,32.52566205422699,40.379469126645816,82.26161856651306,32.60492651548844,40.47787317637771,29.4,9.20869154657707,11.432267708551962,0.0,0.0,0.0,0.0,0.0,0.0,0.22708333333333333,0.08443285053816434,0.10482042382093289,0.0022679765886287626,0.0003850780398607973,0.0004780608860777238
reuse_intensive,StaticSemantic,1.2,5,run/repetition,95% t interval,120.51134382951028,18.503219030127642,22.971097723543675,193.38215427398683,33.428663549280245,41.500513824522436,0.3625,0.08182223702773117,0.10157943867294753,0.3625,0.08182223702773117,0.10157943867294753,0.0,0.0,0.0,0.0,0.0,0.0,1151.4666666666667,327.8428104036039,407.00535531035297,110540.8,31472.909798745968,39072.51410979388,1922.9039603166666,398.50681254976075,494.73223657317897,679.0414326,231.46339524688906,287.3536903488098,9203.9430764,876.0575436081028,1087.5947267825502,9971.8879446,856.8456425398915,1063.7438251543326,9994.6943422,948.8302960054152,1177.939547551738,0.48057527414388035,0.09378201689729464,0.11642708608437838,19136.0,0.0,0.0,82.2,16.037456157383563,19.90993956394644,79.0,17.549928774784245,21.787621292835066,105.0,17.549928774784245,21.787621292835066,45.63672671318054,17.484903910320615,21.706895203303176,76.92854108810425,28.990605722918595,35.99082062648499,80.9942551612854,29.89971521768492,37.119448191865686,28.0,5.0990195135927845,6.330253960150413,0.0,0.0,0.0,0.0,0.0,0.0,0.21041666666666667,0.05176989016578824,0.06427050364583188,0.002184364548494983,0.000607627167798856,0.0007543478260869566
reuse_intensive,Adaptive,0.5,5,run/repetition,95% t interval,37.99299148558567,11.746093313426455,14.582363043600674,131.42720103263855,34.74263340173691,43.13176133002008,0.0875,0.030010125606016527,0.03725651881811348,0.0875,0.030010125606016527,0.03725651881811348,0.0,0.0,0.0,0.0,0.0,0.0,1409.6,354.0117033533088,439.49311845501694,135321.6,33985.123521917645,42191.33937168162,1556.0641258604167,401.3924846267873,498.3146972883413,517.0012773999999,157.24799504434765,195.21787290706374,6970.9647454,3686.6665856024338,4576.867315579326,9583.1002994,1019.9254746826894,1266.2017193613747,7748.35552,3743.051822292062,4646.86761012557,0.5299287818311709,0.0888052140301679,0.11024855980603535,19136.0,0.0,0.0,115.8,5.357238094391549,6.650823275354713,115.8,5.357238094391549,6.650823275354713,68.2,5.357238094391549,6.650823275354713,0.4705070972442627,0.9883361805467453,1.2269847181772553,10.104219245910645,2.5275646126523474,3.1378828529928158,12.09621329307556,3.196313526949609,3.968111184496826,6.6,0.5477225575051661,0.6799783525966101,0.0,0.0,0.0,0.0,0.0,0.0,0.3854166666666667,0.07795119555779044,0.09677367640244139,0.002382943143812709,0.0002679950126454449,0.00033270641259108364
reuse_intensive,Adaptive,0.8,5,run/repetition,95% t interval,58.5325288742985,6.305867170897383,7.828513015952253,155.22794904708863,20.286242126386366,25.184658386734508,0.15208333333333335,0.038696199210430646,0.0480399746738762,0.15208333333333335,0.038696199210430646,0.0480399746738762,0.0,0.0,0.0,0.0,0.0,0.0,1369.0333333333333,362.7073621468905,450.28847398708507,131427.2,34819.906766101485,43227.69350276016,1596.9651399166667,400.1751414875429,496.80340845967123,508.7738198,160.103434353563,198.7628007009159,8796.8841996,1422.868152905494,1766.4409276511017,9550.3263528,1234.696250817732,1532.8321083075598,9618.3983066,1561.2143294888244,1938.1928556156267,0.5405006697430413,0.0994572490626726,0.12347268785034289,19136.0,0.0,0.0,90.0,9.513148795220223,11.810240708808603,90.0,9.513148795220223,11.810240708808603,94.0,9.513148795220223,11.810240708808603,5.118925380706787,4.892754684917014,6.07418340676582,15.380787754058838,2.3327044120120344,2.895970745480619,18.123759317398072,3.0217051696503416,3.751341030485347,6.2,0.8366600265340756,1.038684090568446,0.0,0.0,0.0,0.0,0.0,0.0,0.35208333333333336,0.03925300766961826,0.04873123285486992,0.0019335284280936455,0.00040981362723030207,0.000508769250594675
reuse_intensive,Adaptive,1.0,5,run/repetition,95% t interval,82.13296565587157,26.642015158159847,33.07512777932025,166.85995502471923,30.24859831127606,37.552574321104345,0.225,0.10890275032237606,0.13519894651545508,0.225,0.10890275032237606,0.13519894651545508,0.0,0.0,0.0,0.0,0.0,0.0,1328.5666666666666,379.5393882355588,471.18484426398004,127542.4,36435.78127061365,45233.745049342084,1627.3041513479166,388.6206913492357,482.4589636991837,501.4719678,190.4181194053189,236.39741939339805,8917.8618544,1486.085818427367,1844.9234430551915,9522.073293200001,1299.1862000197784,1612.8941192957286,9776.6749744,1718.5114402400689,2133.4717039508605,0.5303441450399599,0.10784362628709289,0.13388408115736633,19136.0,0.0,0.0,70.0,7.713624310270756,9.576194150078619,68.8,6.833739825307955,8.483848409772536,115.2,6.833739825307955,8.483848409772536,11.197615003585815,3.149239221620075,3.9096700848032016,18.778159046173094,2.9694579184026444,3.6864778997920755,21.513707160949707,2.322781018797798,2.883651200708317,6.4,1.140175425099138,1.4154878169733571,0.0,0.0,0.0,0.0,0.0,0.0,0.28958333333333336,0.0958672947070295,0.11901588537763445,0.0016304347826086956,0.00014964277867136663,0.00018577626341046815
reuse_intensive,Adaptive,1.2,5,run/repetition,95% t interval,83.28565652570754,20.078562983890105,24.92683201232605,168.32745547294616,26.627776419167933,33.057450884056195,0.24166666666666667,0.08820401304173561,0.10950218985633725,0.24166666666666667,0.08820401304173561,0.10950218985633725,0.0,0.0,0.0,0.0,0.0,0.0,1302.9666666666667,344.3146050085913,427.4545108295748,125084.8,33054.20208082476,41035.63303963918,1668.0855506729167,401.93059307873466,498.9827400659479,495.50255980000003,123.17539021160061,152.91792855498528,9172.2676856,1109.121668125819,1376.9356664012969,9648.7854868,919.6095019199322,1141.6629561432783,10028.7362672,1304.7287925393205,1619.775053591587,0.5287253089793319,0.09120968338719879,0.1132336242147574,19136.0,0.0,0.0,61.4,7.503332592921628,9.315124355584308,59.6,7.893034904268446,9.798926112590092,124.4,7.893034904268446,9.798926112590092,13.553305292129517,4.421373950813536,5.488980751462655,21.238943815231323,4.618606359529347,5.733837872133596,22.478506565093994,4.7119388675620915,5.849706908721918,6.2,1.4832396974191326,1.8413900836053179,0.0,0.0,0.0,0.0,0.0,0.0,0.27291666666666664,0.09240939631757032,0.11472302575720746,0.0014736622073578595,0.00024343258149774492,0.0003022130154528378
reuse_intensive,Ideal,Ideal,5,run/repetition,95% t interval,15.371270587036241,3.2219194779939713,3.9999000750021274,67.33885440826415,12.92509155963543,16.046048031896795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.5333333333333,360.7363110515922,447.84148315513994,142899.2,34630.68586095286,42992.782382893434,1526.7863010416665,443.03879324268695,550.0171293615399,370.2804744,85.26854454173497,105.85790862785991,7990.2348554,2888.485300246642,3585.953233161684,9765.4256368,1281.9110051859375,1591.4475705587072,8832.744164,2817.7651212088667,3498.1566102574125,0.5613438854860184,0.11267193048980126,0.1398782515500326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.04941058844013093,0.061341513267932996,0.0,0.0,0.0
