workload,rep,rho,baseline,adaptive_experiment_id,baseline_experiment_id,trace_hash,delta_state_age_s_baseline_minus_adaptive,delta_p95_state_age_s_baseline_minus_adaptive,delta_view_missing_baseline_minus_adaptive,delta_cached_tokens_adaptive_minus_baseline,delta_ttft_ms_baseline_minus_adaptive,delta_p95_ttft_ms_baseline_minus_adaptive,delta_forwarded_bytes_baseline_minus_adaptive
reuse_intensive,1,1.2,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep1,20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep1,54addea513cf1ad88427a6588034d6596cb07751ca5d98ba27995cc5f1d67019,7.49771629786882,3.997469425201416,-0.020833333333333315,0.0,212.65783521874982,648.824289000001,4056.0
reuse_intensive,2,0.5,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep2,20260726_formal4t4_reuse_intensive_FullSync@rho0.5_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,70.16202608862919,71.1800491809845,0.20833333333333331,266.83333333333337,232.19319533333328,258.1930250000005,7592.0
reuse_intensive,2,0.5,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep2,20260726_formal4t4_reuse_intensive_RateFIFO@rho0.5_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,29.665264780841653,55.017831802368164,0.08333333333333333,117.66666666666674,222.62953892708333,235.31815900000038,-6760.0
reuse_intensive,2,0.5,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep2,20260726_formal4t4_reuse_intensive_LatestOnly@rho0.5_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,57.075731572820175,59.58006930351257,0.14583333333333331,245.5000000000001,126.16907880208328,-423.090995999999,3432.0
reuse_intensive,2,0.5,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep2,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho0.5_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,41.73733642208042,32.22970485687256,0.04166666666666667,96.16666666666674,59.62791133333326,186.91041100000075,7592.0
reuse_intensive,2,0.5,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep2,20260726_formal4t4_reuse_intensive_StaticSemantic@rho0.5_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,-5.48178524045802,2.240996837615967,-0.03125,21.5,-133.9486483541666,-396.6414429999986,3016.0
reuse_intensive,2,0.8,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep2,20260726_formal4t4_reuse_intensive_FullSync@rho0.8_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,64.62673231381089,44.50896668434143,0.30208333333333337,255.9999999999999,364.9366343020831,1051.5913259999998,6136.0
reuse_intensive,2,0.8,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep2,20260726_formal4t4_reuse_intensive_RateFIFO@rho0.8_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,10.170896804154808,31.084296464920044,0.04166666666666666,181.33333333333326,676.1550406874999,675.9007340000007,-4784.0
reuse_intensive,2,0.8,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep2,20260726_formal4t4_reuse_intensive_LatestOnly@rho0.8_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,57.631901146760626,33.8319194316864,0.29166666666666663,213.33333333333326,211.1068689479166,-109.12912399999914,4056.0
reuse_intensive,2,0.8,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep2,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho0.8_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,55.25436240879458,29.85829472541809,0.33333333333333337,170.66666666666652,165.52808464583313,-85.56800099999964,3224.0
reuse_intensive,2,0.8,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep2,20260726_formal4t4_reuse_intensive_StaticSemantic@rho0.8_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,14.387194259842829,2.35750412940979,0.010416666666666657,85.16666666666652,379.3042096979166,1306.4693750000006,1456.0
reuse_intensive,2,1.0,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep2,20260726_formal4t4_reuse_intensive_FullSync@rho1.0_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,54.357131363740606,37.707136392593384,0.27083333333333337,202.83333333333337,198.8753080833335,451.9443019999999,2496.0
reuse_intensive,2,1.0,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep2,20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,4.128840795203814,32.74278664588928,0.010416666666666657,128.16666666666674,630.3389856979165,811.4161970000005,-2080.0
reuse_intensive,2,1.0,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep2,20260726_formal4t4_reuse_intensive_LatestOnly@rho1.0_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,55.21700708901703,40.32907700538635,0.27083333333333337,202.83333333333337,249.39962467708347,697.4300839999996,3952.0
reuse_intensive,2,1.0,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep2,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho1.0_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,59.423836366454154,42.055506467819214,0.28125,192.16666666666674,228.41002960416677,341.3274249999995,4160.0
reuse_intensive,2,1.0,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep2,20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.0_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,52.351882998623054,40.13135886192322,0.22916666666666666,235.0000000000001,323.96982230208346,-110.529050000001,3016.0
reuse_intensive,2,1.2,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep2,20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,47.62465468449379,17.461633443832397,0.26041666666666663,127.99999999999989,89.9118661458333,-82.88866800000142,-208.0
reuse_intensive,2,1.2,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep2,20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,6.101565627909409,11.838240385055542,0.020833333333333343,138.66666666666663,335.1216950104167,-428.0640800000001,-1768.0
reuse_intensive,2,1.2,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep2,20260726_formal4t4_reuse_intensive_LatestOnly@rho1.2_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,56.28095470969356,32.40283703804016,0.25,159.9999999999999,206.74273637500005,554.7670359999993,936.0
reuse_intensive,2,1.2,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep2,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho1.2_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,48.84628054988917,20.999119997024536,0.26041666666666663,127.99999999999989,98.55680995833336,-1.7639150000013615,-104.0
reuse_intensive,2,1.2,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep2,20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep2,f00553124ccb871cea694c5604fdf7c6f56264c76762200ab683382efc9b5c67,53.1569449830411,35.436604499816895,0.19791666666666666,192.16666666666663,467.3896660729167,137.22783199999867,1560.0
reuse_intensive,3,0.5,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep3,20260726_formal4t4_reuse_intensive_FullSync@rho0.5_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,-3.310679132597791,-51.25128936767578,-0.052083333333333336,-42.5,-5.970713520833442,527.1210449999999,6968.0
reuse_intensive,3,0.5,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep3,20260726_formal4t4_reuse_intensive_RateFIFO@rho0.5_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,26.414846134185794,51.094826459884644,0.08333333333333333,117.33333333333326,734.6678961145833,594.3570819999986,-7384.0
reuse_intensive,3,0.5,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep3,20260726_formal4t4_reuse_intensive_LatestOnly@rho0.5_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,-2.672076579502651,-52.614134073257446,-0.052083333333333336,-42.5,-59.614230812499954,273.98449900000014,5720.0
reuse_intensive,3,0.5,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep3,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho0.5_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,-5.856046928678239,-56.221497535705566,-0.052083333333333336,-42.5,-94.12188140624994,54.49944399999913,6968.0
reuse_intensive,3,0.5,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep3,20260726_formal4t4_reuse_intensive_StaticSemantic@rho0.5_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,-12.08957579135895,-49.022868156433105,-0.052083333333333336,-42.5,-3.4776358645833625,643.4962459999988,2496.0
reuse_intensive,3,0.8,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep3,20260726_formal4t4_reuse_intensive_FullSync@rho0.8_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,61.8731822184154,41.25974917411804,0.12499999999999999,234.83333333333348,297.78323018749984,3.648074999999153,8424.0
reuse_intensive,3,0.8,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep3,20260726_formal4t4_reuse_intensive_RateFIFO@rho0.8_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,13.668333724566871,50.289488077163696,0.08333333333333333,138.66666666666674,641.3996705104166,-90.06749900000068,-5928.0
reuse_intensive,3,0.8,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep3,20260726_formal4t4_reuse_intensive_LatestOnly@rho0.8_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,31.30097550664629,-3.3241970539093018,0.02083333333333333,181.33333333333348,272.11945945833327,-95.30350100000032,3744.0
reuse_intensive,3,0.8,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep3,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho0.8_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,97.5202648980277,51.671815156936646,0.32291666666666663,288.16666666666674,300.56823189583315,-259.4001339999995,624.0
reuse_intensive,3,0.8,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep3,20260726_formal4t4_reuse_intensive_StaticSemantic@rho0.8_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,0.352549508639747,-16.77662968635559,-0.010416666666666671,85.33333333333348,54.58709123958329,-545.6765290000003,1456.0
reuse_intensive,3,1.0,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep3,20260726_formal4t4_reuse_intensive_FullSync@rho1.0_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,68.05171235629491,22.314409255981445,0.22916666666666666,224.16666666666674,217.88623007291653,-51.14721599999939,2288.0
reuse_intensive,3,1.0,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep3,20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,-15.416679971558708,20.860511541366577,-0.020833333333333343,74.66666666666674,579.4980661354166,227.97874500000034,-3744.0
reuse_intensive,3,1.0,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep3,20260726_formal4t4_reuse_intensive_LatestOnly@rho1.0_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,66.98904866831644,21.54721999168396,0.23958333333333334,288.16666666666674,334.04805643750024,182.79320400000142,-728.0
reuse_intensive,3,1.0,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep3,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho1.0_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,61.61835584640504,16.578431367874146,0.21874999999999997,224.16666666666674,146.58162268749993,-239.16566899999998,4368.0
reuse_intensive,3,1.0,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep3,20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.0_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,-13.76561889648437,-23.161311864852905,-0.07291666666666669,149.33333333333348,83.72664744791655,-479.123963,2808.0
reuse_intensive,3,1.2,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep3,20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,62.13993792533874,26.19544816017151,0.23958333333333334,277.66666666666674,245.48576098958347,77.59096999999929,-832.0
reuse_intensive,3,1.2,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep3,20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,-24.327818131446833,22.187194347381592,-0.04166666666666666,32.16666666666674,466.04588998958343,805.5862020000004,-2496.0
reuse_intensive,3,1.2,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep3,20260726_formal4t4_reuse_intensive_LatestOnly@rho1.2_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,62.15942257472447,20.479642868041992,0.26041666666666663,224.33333333333348,110.12814611458361,86.54978499999925,-1560.0
reuse_intensive,3,1.2,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep3,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho1.2_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,57.21126491682871,17.49590039253235,0.21875000000000003,245.66666666666674,85.61855203125015,-204.35808700000052,104.0
reuse_intensive,3,1.2,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep3,20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep3,9a09a3b1a66ecf26fa0aa5de2005697813d9b038bc31f5d1cf9b1ac6c416b15f,18.399838767732888,5.890300512313843,-0.010416666666666657,139.0,-19.0257682604165,-462.4634449999994,1664.0
reuse_intensive,4,0.5,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep4,20260726_formal4t4_reuse_intensive_FullSync@rho0.5_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,46.67360531561303,37.11171054840088,0.11458333333333333,160.0,263.95689086458356,153.60476700000072,6864.0
reuse_intensive,4,0.5,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep4,20260726_formal4t4_reuse_intensive_RateFIFO@rho0.5_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,24.599161978923917,78.70821809768677,0.10416666666666667,106.5,374.03350411458337,675.6434300000001,-7488.0
reuse_intensive,4,0.5,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep4,20260726_formal4t4_reuse_intensive_LatestOnly@rho0.5_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,14.76103647911188,2.2923543453216553,-0.010416666666666671,31.666666666666515,27.835315958333467,372.4327200000007,4784.0
reuse_intensive,4,0.5,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep4,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho0.5_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,14.277460170514658,0.016408443450927734,0.02083333333333333,53.0,-46.20649030208324,244.99780099999953,6864.0
reuse_intensive,4,0.5,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho0.5_rep4,20260726_formal4t4_reuse_intensive_StaticSemantic@rho0.5_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,-11.437084114912786,-1.6497423648834229,-0.03125000000000001,-21.666666666666742,135.19697968749983,225.05261900000005,1560.0
reuse_intensive,4,0.8,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep4,20260726_formal4t4_reuse_intensive_FullSync@rho0.8_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,81.71496194420439,57.55279731750488,0.23958333333333334,309.0,145.24168583333312,41.54813800000011,6552.0
reuse_intensive,4,0.8,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep4,20260726_formal4t4_reuse_intensive_RateFIFO@rho0.8_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,10.171955112254984,36.130871534347534,0.010416666666666685,85.16666666666674,178.71980083333347,462.1415940000006,-3328.0
reuse_intensive,4,0.8,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep4,20260726_formal4t4_reuse_intensive_LatestOnly@rho0.8_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,79.59739716486499,55.21371102333069,0.25,287.83333333333337,128.83709256249995,-101.22909599999912,3016.0
reuse_intensive,4,0.8,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep4,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho0.8_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,72.35238695144653,40.722586154937744,0.23958333333333334,266.5,6.876541187500152,-239.18936199999916,5408.0
reuse_intensive,4,0.8,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho0.8_rep4,20260726_formal4t4_reuse_intensive_StaticSemantic@rho0.8_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,46.53098544207486,23.868199586868286,0.07291666666666669,234.66666666666674,435.67710469791655,125.13656400000036,1976.0
reuse_intensive,4,1.0,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep4,20260726_formal4t4_reuse_intensive_FullSync@rho1.0_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,68.13744008541107,52.40675663948059,0.26041666666666663,320.0,230.95075462499972,-489.3950280000008,936.0
reuse_intensive,4,1.0,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep4,20260726_formal4t4_reuse_intensive_RateFIFO@rho1.0_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,-4.554276809547886,29.606414079666138,0.010416666666666685,106.66666666666674,207.90859839583345,-393.43712100000084,-1768.0
reuse_intensive,4,1.0,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep4,20260726_formal4t4_reuse_intensive_LatestOnly@rho1.0_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,64.97134456490025,51.3967490196228,0.27083333333333337,330.5,287.92800165624976,-156.07474600000023,936.0
reuse_intensive,4,1.0,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep4,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho1.0_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,68.89237003254169,55.52058792114258,0.29166666666666663,330.5,311.96439194791674,2.956587999999101,520.0
reuse_intensive,4,1.0,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho1.0_rep4,20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.0_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,66.18926990754676,54.11512351036072,0.23958333333333334,330.5,267.19941926041656,-274.3800360000005,520.0
reuse_intensive,4,1.2,FullSync,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep4,20260726_formal4t4_reuse_intensive_FullSync@rho1.2_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,69.21630624930064,62.220088720321655,0.26041666666666663,309.16666666666674,441.72337988541676,396.0622060000005,1248.0
reuse_intensive,4,1.2,RateFIFO,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep4,20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,1.7655126398259995,26.967604398727417,0.03125,74.66666666666674,100.21413705208352,-281.92624199999955,-1456.0
reuse_intensive,4,1.2,LatestOnly,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep4,20260726_formal4t4_reuse_intensive_LatestOnly@rho1.2_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,61.6632073250684,50.766130447387695,0.27083333333333337,288.0000000000001,310.1358348229169,87.21665100000064,832.0
reuse_intensive,4,1.2,AgeCov-Greedy,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep4,20260726_formal4t4_reuse_intensive_AgeCov-Greedy@rho1.2_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,66.86921901413889,62.04890036582947,0.28125,288.0000000000001,287.9149373958335,-593.8731200000002,1248.0
reuse_intensive,4,1.2,StaticSemantic,20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_rep4,20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep4,78b89616ad13082b587528051342d1b527bdfb9cf98ef9a10c5b510b64538e50,66.23002365502445,58.72528433799744,0.22916666666666666,309.16666666666674,435.3082160104168,-89.3092400000005,1144.0
