experiment_id,experiment,evidence_type,code_commit,model,hardware,cell_id,relay_cell_id,policy,workload,policy_definition,wire_frame_bytes,wire_bytes_per_msg_assumed,rep,repetitions,seed,workload_trace_hash,zipf_alpha,pool_size,lineage_steps,distinct_lineages_total,phase_shift_at_request,n_requests,warmup_request_count,concurrency,fixed_output_tokens,kv_cache_tokens_per_instance_shadow,max_queue_relay,drain_timeout_s,topk,j,guard_ms,prefill_tokens_per_ms,queue_penalty_ms,cell_order_index,cell_order_sequence,generation_mode,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,overlap_fraction,overlap_seed_prefixes,overlap_seed_requests,cell_active_s,upserts_generated,upserts_per_s,offered_wire_bit_per_s,affinity_selection_rate,dispatch_state_age_defined_count,dispatch_state_age_mean_s,dispatch_state_age_p50_s,dispatch_state_age_p95_s,dispatcher_view_missing_at_dispatch_rate,source_view_false_negative_rate,source_view_false_positive_rate,physical_false_positive_affinity_rate,source_unique_prefixes_at_end,dispatcher_unique_prefixes_at_end,dispatcher_unique_prefixes_per_wire_byte,vllm_cached_token_rate,vllm_cached_tokens_total,vllm_cached_tokens_per_request,stale_fallback_count,stale_fallback_rate,mean_coverage_shortfall_tokens,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,latency_p50_ms,latency_p95_ms,throughput_requests_per_s,validation_attempt_count,validation_failure_count,fallback_count,incorrect_kv_reuse_count,retried_request_count,request_error_rate,rho,sig_bit_per_s,background_traffic,background_rate,relay_max_inflight,source_local_topk,gateway_global_topk,c0_tokens,theta_s,util_lambda,delay_gate_s,queue_gate_frames,prefix_length,source_upserts_sent,source_tombstones_sent,forced_owner_resets,source_suppressed_upserts,net_msgs_sent,net_msgs_delivered,net_wire_bytes_sent,net_undelivered_at_drain_end,ad_delivery_delay_mean_s,ad_delivery_delay_p50_s,ad_delivery_delay_p95_s,ad_delivery_delay_p99_s,tombstone_delay_p95_s,tc_sig_backlog_bytes_before,tc_sig_backlog_bytes_mid,tc_sig_backlog_bytes_after,tc_sig_dropped_after,tc_class110_sent_bytes_after,tc_class120_sent_bytes_after,tc_class120_sent_bytes_before,relay_forwarded,relay_drop_rate_limit,relay_drop_superseded,relay_drop_duplicate_holder,relay_drop_low_utility,relay_drop_queue_drop,relay_drop_expired,relay_max_queue
20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep2,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@rho1.2,43516,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,2,5,20260726,2b26e5a14b1b7a101ca05de3b9f20a7b0fe74fe6a196dde4b0301996ddae92c9,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,2,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L2048:StaticSemantic@rho1.2:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,127.24682042282075,184,1.4460086262949248,1203.0791770773774,0.13541666666666666,61,84.67363112871764,89.317706823349,121.54981565475464,0.34375,0.34375,0.0,0.0,52,40,0.0020903010033444815,1.0,101344.0,1055.6666666666667,0,0.0,0.0,1420.02400678125,2195.40728,2760.213209,2963.816264,2559.618521,3270.379358,0.7544392832843085,13,0,0,0,0,0.0,1.2,1069,False,none,4,False,0,,,,2.0,8,2048,184,0,0,0,184,76,19136,108,34.5032306721336,31.4507794380188,72.95640993118286,79.08490562438965,0.0,0,392,392,0,1454180,3570,3570,80,0,40,47,0,0,0,42
20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_c01024_theta30_rep2,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@rho1.2_c01024_theta30,43517,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,2,5,20260726,2b26e5a14b1b7a101ca05de3b9f20a7b0fe74fe6a196dde4b0301996ddae92c9,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,3,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L2048:Adaptive@rho1.2_c01024_theta30:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,127.35173707222566,184,1.4448173556961152,1202.0880399391679,0.15625,61,81.25793163111952,79.81911158561707,118.68238186836243,0.3541666666666667,0.3541666666666667,0.0,0.0,52,34,0.0017767558528428093,1.0,107488.0,1119.6666666666667,0,0.0,0.0,1398.6867671041666,2128.672637,2860.459518,2912.0707,2475.736025,3535.918186,0.7538177507979731,15,0,0,0,0,0.0,1.2,1069,False,none,4,False,16,1024.0,30.0,16.0,2.0,8,2048,184,0,0,0,184,52,19136,132,14.59208458662033,14.100015640258789,18.979400157928467,19.851312160491943,0.0,522,456,0,0,1463908,3570,3570,52,0,5,36,91,0,0,8
20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_c01024_theta30_rep3,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@rho1.2_c01024_theta30,43518,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,3,5,20260726,920a5d720b85e36668181d0eb1616f1e6db54e4b33aaf0ea44a7198535912f2d,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,0,"Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L2048:Adaptive@rho1.2_c01024_theta30:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,120.62356852414086,184,1.525406703277688,1269.1383771270364,0.20833333333333334,65,71.82059476192181,70.20731568336487,114.9116530418396,0.3020833333333333,0.3020833333333333,0.0,0.0,49,29,0.0015154682274247492,1.0,113600.0,1183.3333333333333,0,0.0,0.0,1291.01256446875,462.935718,2740.330107,2961.996678,1145.656036,3177.424437,0.7958643669274893,20,0,0,0,0,0.0,1.2,1069,False,none,4,False,16,1024.0,30.0,16.0,2.0,8,2048,184,0,0,0,184,51,19136,133,13.283050756828457,14.705347776412964,17.27226948738098,18.257474184036255,0.0,0,522,0,0,1473272,3570,3570,51,0,12,32,89,0,0,7
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep3,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@rho1.2,43519,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,3,5,20260726,920a5d720b85e36668181d0eb1616f1e6db54e4b33aaf0ea44a7198535912f2d,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,1,"Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L2048:RateFIFO@rho1.2:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,126.3649816880934,184,1.4560996056183277,1211.4748718744486,0.4479166666666667,65,48.99632386794457,39.6026566028595,114.32474422454834,0.21875,0.21875,0.0,0.0,49,26,0.001358695652173913,1.0,109536.0,1141.0,0,0.0,0.0,1438.9661700208333,899.508015,2656.797259,3007.622851,2227.040861,3330.433117,0.7597041420617362,43,0,0,0,0,0.0,1.2,1069,False,none,4,False,0,,,,2.0,8,2048,184,0,0,0,184,46,19136,138,4.3546525447264965,4.150761127471924,9.6259286403656,9.878277778625488,0.0,0,390,0,0,1482242,3570,3570,46,138,0,0,0,0,0,1
20260726_formal4t4_reuse_intensive_Ideal_rep3,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Ideal,43520,Ideal,reuse_intensive,Immediate dispatcher visibility; no signaling cost; upper bound.,64,104,3,5,20260726,920a5d720b85e36668181d0eb1616f1e6db54e4b33aaf0ea44a7198535912f2d,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,2,"Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L2048:Ideal:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,114.51572282239795,184,1.606766262876976,1336.829530713644,0.2604166666666667,65,9.621833885633029,3.126943826675415,43.103511095047,0.0,0.0,0.0,0.0,49,49,0.0,1.0,136144.0,1418.1666666666667,0,0.0,0.0,1030.2891953125,321.351883,2684.792532,2910.386018,758.92796,3232.081305,0.8383128328053788,25,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep3,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@rho1.2,43521,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,3,5,20260726,920a5d720b85e36668181d0eb1616f1e6db54e4b33aaf0ea44a7198535912f2d,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,3,"Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L2048:StaticSemantic@rho1.2:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,125.52625798014924,184,1.465828767309369,1219.569534401395,0.20833333333333334,65,82.02393418458792,82.06499743461609,119.51341605186462,0.3541666666666667,0.3541666666666667,0.0,0.0,49,43,0.0022470735785953175,1.0,107456.0,1119.3333333333333,0,0.0,0.0,1351.2617536354167,535.00845,2764.020665,2883.752581,1283.204124,3170.002924,0.7647802264222795,20,0,0,0,0,0.0,1.2,1114,False,none,4,False,0,,,,2.0,8,2048,184,0,0,0,184,79,19136,105,31.63110596318788,31.431350231170654,66.14400100708008,71.82435703277588,0.0,0,522,522,0,1496772,3738,3738,83,0,51,42,0,0,0,34
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@rho1.2,43522,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,4,5,20260726,ee3b45131057c88f8761e624316ddbe554ee8c33ff2af78475ec178467a4d01c,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,0,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L2048:RateFIFO@rho1.2:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,130.9989565787837,184,1.404591340308433,1168.6199951366164,0.4375,66,40.34631701671716,17.301044702529907,123.76387643814087,0.17708333333333334,0.17708333333333334,0.0,0.0,45,27,0.001410953177257525,1.0,121808.0,1268.8333333333333,0,0.0,0.0,1292.4477041041666,683.921125,2898.091882,3047.817503,1495.352411,3328.082621,0.7328302645087477,42,0,0,0,0,0.0,1.2,1114,False,none,4,False,0,,,,2.0,8,2048,184,0,0,0,184,46,19136,138,4.188104297803796,3.887577772140503,8.00154995918274,9.01114296913147,0.0,522,262,0,0,1506250,3738,3738,46,138,0,0,0,0,0,2
20260726_formal4t4_reuse_intensive_Ideal_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Ideal,43523,Ideal,reuse_intensive,Immediate dispatcher visibility; no signaling cost; upper bound.,64,104,4,5,20260726,ee3b45131057c88f8761e624316ddbe554ee8c33ff2af78475ec178467a4d01c,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,1,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L2048:Ideal:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,118.79478861391544,184,1.548889493780761,1288.6760588255931,0.28125,66,10.081223513140824,2.9862852096557617,50.64747858047485,0.0,0.0,0.0,0.0,45,45,0.0,1.0,138192.0,1439.5,0,0.0,0.0,1025.5591050104167,333.867353,2692.087292,2832.72507,1023.178003,3185.358286,0.8081162576247448,27,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@rho1.2,43524,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,4,5,20260726,ee3b45131057c88f8761e624316ddbe554ee8c33ff2af78475ec178467a4d01c,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,2,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L2048:StaticSemantic@rho1.2:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,127.77545032184571,184,1.4400262298941913,1198.101823271967,0.20833333333333334,66,85.44621729489529,94.08077335357666,125.1125180721283,0.4375,0.4375,0.0,0.0,45,38,0.0019857859531772575,1.0,117696.0,1226.0,0,0.0,0.0,1332.6670608020834,474.196261,2736.642187,2894.290405,1207.165731,3480.506209,0.7513180329882737,20,0,0,0,0,0.0,1.2,1073,False,none,4,False,0,,,,2.0,8,2048,184,0,0,0,184,77,19136,107,33.834740480819306,34.71533536911011,66.39965438842773,69.3247880935669,0.0,0,458,456,0,1520506,3948,3948,81,0,49,48,0,0,0,32
20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_c01024_theta30_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@rho1.2_c01024_theta30,43525,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,4,5,20260726,ee3b45131057c88f8761e624316ddbe554ee8c33ff2af78475ec178467a4d01c,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,3,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L2048:Adaptive@rho1.2_c01024_theta30:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,130.51391244400293,184,1.4098113875710017,1172.9630744590734,0.25,66,68.11248511617833,72.44019889831543,113.83475255966187,0.3125,0.3125,0.0,0.0,45,29,0.0015154682274247492,1.0,119776.0,1247.6666666666667,0,0.0,0.0,1369.9045456770834,495.8969,2850.648944,2981.929777,1197.280487,3479.423985,0.7355537674283488,24,0,0,0,0,0.0,1.2,1073,False,none,4,False,16,1024.0,30.0,16.0,2.0,8,2048,184,0,0,0,184,55,19136,129,14.529418243061412,14.38005018234253,18.48285150527954,19.150740146636963,0.0,522,392,0,0,1530756,3948,3948,55,0,17,39,73,0,0,7
