rep,cell_id,policy,workload,rho,saved_prefill_retention_vs_ideal,delta_ttft_mean_ms_vs_ideal,delta_ttft_p95_ms_vs_ideal,delta_stale_fallback_rate_vs_ideal
3,Adaptive@rho1.2_c02048_theta60,Adaptive,reuse_intensive,1.2,0.8715809483577991,172.25548205208327,-346.93701899999996,0.0
3,Adaptive@rho1.2_c0256_theta20,Adaptive,reuse_intensive,1.2,0.8511986482205091,167.49320356250007,-345.32252999999946,0.0
3,Adaptive@rho1.2_c01024_theta10,Adaptive,reuse_intensive,1.2,0.8376808533108037,155.6740133645834,-311.868512,0.0
3,StaticSemantic@rho1.2,StaticSemantic,reuse_intensive,1.2,0.7903685711268349,270.28912908333325,24.47194800000034,0.0
3,Adaptive@rho1.2_c0512_theta20,Adaptive,reuse_intensive,1.2,0.8782342380399197,101.01762008333333,-514.7265699999998,0.0
3,Adaptive@rho1.2_c02048_theta20,Adaptive,reuse_intensive,1.2,0.8715809483577991,154.57481347916666,-468.38179799999943,0.0
3,Adaptive@rho1.2_c02048_theta10,Adaptive,reuse_intensive,1.2,0.8715809483577991,165.82647755208325,-32.853510999999344,0.0
3,Adaptive@rho1.2_c0256_theta30,Adaptive,reuse_intensive,1.2,0.8647164431302143,178.6071553854166,-222.83888899999965,0.0
3,Adaptive@rho1.2_c0256_theta10,Adaptive,reuse_intensive,1.2,0.8715809483577991,79.82574632291664,-576.3858329999994,0.0
3,Adaptive@rho1.2_c0512_theta10,Adaptive,reuse_intensive,1.2,0.8917520329496251,68.63450132291666,-148.33349299999918,0.0
3,Adaptive@rho1.2_c01024_theta30,Adaptive,reuse_intensive,1.2,0.8782342380399197,117.36617894791664,-256.45380899999964,0.0
3,Adaptive@rho1.2_c0256_theta60,Adaptive,reuse_intensive,1.2,0.8376808533108037,317.3745316041667,176.88846900000044,0.0
3,Adaptive@rho1.2_c02048_theta30,Adaptive,reuse_intensive,1.2,0.8444397507656564,279.7170963958332,360.50328100000024,0.0
3,Adaptive@rho1.2_c0512_theta60,Adaptive,reuse_intensive,1.2,0.8038863660365403,267.5579229583333,-186.75173799999993,0.0
3,Adaptive@rho1.2_c0512_theta30,Adaptive,reuse_intensive,1.2,0.8715809483577991,225.2516859479166,596.9619210000001,0.0
4,Adaptive@rho1.2_c0512_theta30,Adaptive,reuse_intensive,1.2,0.9053754356320626,43.280262916666516,-605.0477869999995,0.0
4,Adaptive@rho1.2_c02048_theta60,Adaptive,reuse_intensive,1.2,0.9122399408596473,-26.63064736458341,-1015.3240719999994,0.0
4,Adaptive@rho1.2_c0256_theta20,Adaptive,reuse_intensive,1.2,0.9053754356320626,-37.05589840624998,-1334.4869309999995,0.0
4,Adaptive@rho1.2_c0512_theta10,Adaptive,reuse_intensive,1.2,0.9121343330869152,0.6481197604166482,-791.412722,0.0
4,Adaptive@rho1.2_c02048_theta20,Adaptive,reuse_intensive,1.2,0.9256521279966206,25.59252796874989,-1050.6390339999998,0.0
4,Adaptive@rho1.2_c0256_theta30,Adaptive,reuse_intensive,1.2,0.9053754356320626,81.17577737499983,-230.30509699999948,0.0
4,StaticSemantic@rho1.2,StaticSemantic,reuse_intensive,1.2,0.8849931354947724,-21.287014208333403,-505.08088099999986,0.0
4,Adaptive@rho1.2_c01024_theta10,Adaptive,reuse_intensive,1.2,0.9121343330869152,-35.58973954166686,-4639.377130999999,0.0
4,Adaptive@rho1.2_c01024_theta30,Adaptive,reuse_intensive,1.2,0.9121343330869152,9.388028322916625,-1024.7612609999996,0.0
4,Adaptive@rho1.2_c0512_theta20,Adaptive,reuse_intensive,1.2,0.9121343330869152,-56.227230041666644,-4430.432844999999,0.0
4,Adaptive@rho1.2_c01024_theta20,Adaptive,reuse_intensive,1.2,0.9256521279966206,-92.14816768750006,-4655.778906,0.0
4,Adaptive@rho1.2_c02048_theta30,Adaptive,reuse_intensive,1.2,0.9256521279966206,32.069505343749825,-4181.866585,0.0
4,Adaptive@rho1.2_c0512_theta60,Adaptive,reuse_intensive,1.2,0.9053754356320626,64.54413611458335,-197.23130299999957,0.0
4,Adaptive@rho1.2_c0256_theta60,Adaptive,reuse_intensive,1.2,0.8987221459499419,107.77204178124998,-560.4677510000001,0.0
4,Adaptive@rho1.2_c0256_theta10,Adaptive,reuse_intensive,1.2,0.9121343330869152,135.0073048229167,-291.8176029999995,0.0
4,Adaptive@rho1.2_c02048_theta10,Adaptive,reuse_intensive,1.2,0.9122399408596473,157.18229132291663,201.242483,0.0
4,Adaptive@rho1.2_c01024_theta60,Adaptive,reuse_intensive,1.2,0.9121343330869152,45.278315083333155,-345.14808600000015,0.0
