experiment_id,experiment,evidence_type,code_commit,model,hardware,cell_id,relay_cell_id,policy,workload,policy_definition,wire_frame_bytes,wire_bytes_per_msg_assumed,rep,repetitions,seed,workload_trace_hash,zipf_alpha,pool_size,lineage_steps,distinct_lineages_total,phase_shift_at_request,n_requests,warmup_request_count,concurrency,fixed_output_tokens,kv_cache_tokens_per_instance_shadow,max_queue_relay,drain_timeout_s,topk,j,guard_ms,prefill_tokens_per_ms,queue_penalty_ms,cell_order_index,cell_order_sequence,generation_mode,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,overlap_fraction,overlap_seed_prefixes,overlap_seed_requests,cell_active_s,upserts_generated,upserts_per_s,offered_wire_bit_per_s,affinity_selection_rate,dispatch_state_age_defined_count,dispatch_state_age_mean_s,dispatch_state_age_p50_s,dispatch_state_age_p95_s,dispatcher_view_missing_at_dispatch_rate,source_view_false_negative_rate,source_view_false_positive_rate,physical_false_positive_affinity_rate,source_unique_prefixes_at_end,dispatcher_unique_prefixes_at_end,dispatcher_unique_prefixes_per_wire_byte,vllm_cached_token_rate,vllm_cached_tokens_total,vllm_cached_tokens_per_request,stale_fallback_count,stale_fallback_rate,mean_coverage_shortfall_tokens,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,latency_p50_ms,latency_p95_ms,throughput_requests_per_s,validation_attempt_count,validation_failure_count,fallback_count,incorrect_kv_reuse_count,retried_request_count,request_error_rate,rho,sig_bit_per_s,background_traffic,background_rate,relay_max_inflight,source_local_topk,gateway_global_topk,c0_tokens,theta_s,util_lambda,delay_gate_s,queue_gate_frames,prefix_length,source_upserts_sent,source_tombstones_sent,forced_owner_resets,source_suppressed_upserts,net_msgs_sent,net_msgs_delivered,net_wire_bytes_sent,net_undelivered_at_drain_end,ad_delivery_delay_mean_s,ad_delivery_delay_p50_s,ad_delivery_delay_p95_s,ad_delivery_delay_p99_s,tombstone_delay_p95_s,tc_sig_backlog_bytes_before,tc_sig_backlog_bytes_mid,tc_sig_backlog_bytes_after,tc_sig_dropped_after,tc_class110_sent_bytes_after,tc_class120_sent_bytes_after,tc_class120_sent_bytes_before,relay_forwarded,relay_drop_rate_limit,relay_drop_superseded,relay_drop_duplicate_holder,relay_drop_low_utility,relay_drop_queue_drop,relay_drop_expired,relay_max_queue
20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep2,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@rho1.2,11866,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,2,5,20260726,f74a46abe5098e669ce9325c6e6d843e712afb742e1cefa12f9b2984c0aadfb1,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,2,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L1024:StaticSemantic@rho1.2:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,51.44370355736464,184,3.5767253769904497,2975.8355136560544,0.20833333333333334,61,35.97843331196269,39.05780029296875,49.50176930427551,0.34375,0.34375,0.0,0.0,52,52,0.002717391304347826,1.0,53216.0,554.3333333333334,0,0.0,0.0,422.67153460416665,617.132051,805.08252,862.056722,833.609838,1070.637692,1.8661175879950174,20,0,0,0,0,0.0,1.2,2657,False,none,4,False,0,,,,2.0,8,1024,184,0,0,0,184,101,19136,83,16.996071829654202,15.906633615493774,34.8073194026947,35.68638300895691,0.0,0,522,0,0,1293502,2814,2814,101,0,36,47,0,0,0,44
20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_c01024_theta30_rep2,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@rho1.2_c01024_theta30,11867,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,2,5,20260726,f74a46abe5098e669ce9325c6e6d843e712afb742e1cefa12f9b2984c0aadfb1,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,3,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L1024:Adaptive@rho1.2_c01024_theta30:rep2,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,51.512410468421876,184,3.571954764430906,2971.866364006514,0.16666666666666666,61,33.11212289528768,38.799538135528564,49.62691831588745,0.3541666666666667,0.3541666666666667,0.0,0.0,52,15,0.0007838628762541806,1.0,52192.0,543.6666666666666,0,0.0,0.0,427.2031189375,612.831729,810.067165,870.862272,818.570105,1066.141105,1.8636285727465596,16,0,0,0,0,0.0,1.2,2657,False,none,4,False,16,1024.0,30.0,16.0,2.0,8,1024,184,0,0,0,184,34,19136,150,2.2304023924995873,1.5912394523620605,5.93454384803772,6.487903118133545,0.0,0,0,0,0,1300638,2814,2814,34,0,4,28,118,0,0,7
20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_c01024_theta30_rep3,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@rho1.2_c01024_theta30,11868,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,3,5,20260726,c649a3c7052977772c837d520dd9e0ec1c5d073d9721087b89e26d8373169933,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,0,"Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L1024:Adaptive@rho1.2_c01024_theta30:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,54.82187518617138,184,3.356324448500684,2792.461941152569,0.22916666666666666,65,32.88661965223459,41.00532793998718,52.91528677940369,0.3541666666666667,0.3541666666666667,0.0,0.0,49,16,0.0008361204013377926,1.0,55232.0,575.3333333333334,0,0.0,0.0,425.65366804166666,251.605732,851.724209,869.449588,638.995499,1113.413384,1.7511257992177482,22,0,0,0,0,0.0,1.2,2657,False,none,4,False,16,1024.0,30.0,16.0,2.0,8,1024,184,0,0,0,184,40,19136,144,1.368936502933502,0.07293486595153809,4.75151252746582,6.031310319900513,0.0,0,0,0,0,1309280,2814,2814,40,0,11,30,103,0,0,7
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep3,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@rho1.2,11869,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,3,5,20260726,c649a3c7052977772c837d520dd9e0ec1c5d073d9721087b89e26d8373169933,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,1,"Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L1024:RateFIFO@rho1.2:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,56.4093332872726,184,3.2618715605616835,2713.8771383873204,0.4791666666666667,65,18.684671354293823,5.29260516166687,52.85322427749634,0.15625,0.15625,0.0,0.0,49,26,0.001358695652173913,1.0,60368.0,628.8333333333334,0,0.0,0.0,440.49544898958334,388.807292,799.785081,868.605085,830.297946,1138.076839,1.7018460315974,46,0,0,0,0,0.0,1.2,2657,False,none,4,False,0,,,,2.0,8,1024,184,0,0,0,184,46,19136,138,0.004753646643265434,0.0029578208923339844,0.003419160842895508,0.09077763557434082,0.0,0,0,0,0,1318568,2814,2814,46,138,0,0,0,0,0,1
20260726_formal4t4_reuse_intensive_Ideal_rep3,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Ideal,11870,Ideal,reuse_intensive,Immediate dispatcher visibility; no signaling cost; upper bound.,64,104,3,5,20260726,c649a3c7052977772c837d520dd9e0ec1c5d073d9721087b89e26d8373169933,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,2,"Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L1024:Ideal:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,50.50566076627001,184,3.6431559791191486,3031.1057746271317,0.2604166666666667,65,4.6265682660616365,1.0668315887451172,25.702517986297607,0.0,0.0,0.0,0.0,49,49,0.0,1.0,69584.0,724.8333333333334,0,0.0,0.0,328.88355355208336,103.86731,786.729468,817.623196,353.624451,1042.88774,1.9007770325839037,25,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep3,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@rho1.2,11871,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,3,5,20260726,c649a3c7052977772c837d520dd9e0ec1c5d073d9721087b89e26d8373169933,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,3,"Adaptive@rho1.2_c01024_theta30,RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L1024:StaticSemantic@rho1.2:rep3,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,54.34949841769412,184,3.3854958252953558,2816.732526645736,0.25,65,34.2964499436892,40.24416470527649,52.561158895492554,0.3541666666666667,0.3541666666666667,0.0,0.0,49,49,0.00256061872909699,1.0,55232.0,575.3333333333334,0,0.0,0.0,409.37891322916664,225.906149,802.955869,865.945482,553.915068,1068.081584,1.7663456479801858,24,0,0,0,0,0.0,1.2,2525,False,none,4,False,0,,,,2.0,8,1024,184,0,0,0,184,98,19136,86,15.227289547725599,13.522806406021118,33.79271912574768,34.887139320373535,0.0,0,458,0,0,1336202,2898,2898,98,0,44,42,0,0,0,39
20260726_formal4t4_reuse_intensive_RateFIFO@rho1.2_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@rho1.2,11872,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,4,5,20260726,18017c1b0a422dad005913a1a014a3f25babd71e71846c8071b85d5fc40290df,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,0,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L1024:RateFIFO@rho1.2:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,53.50396614288911,184,3.4389973914943934,2861.245829723335,0.4375,66,16.52522986946684,5.144728422164917,51.17092156410217,0.17708333333333334,0.17708333333333334,0.0,0.0,45,27,0.001410953177257525,1.0,62416.0,650.1666666666666,0,0.0,0.0,420.72178714583333,311.830783,851.447803,963.470124,730.36263,1125.342987,1.7942595086057704,42,0,0,0,0,0.0,1.2,2525,False,none,4,False,0,,,,2.0,8,1024,184,0,0,0,184,46,19136,138,0.004779483961022418,0.0030329227447509766,0.003576993942260742,0.08933043479919434,0.0,0,0,0,0,1345490,2898,2898,46,138,0,0,0,0,0,1
20260726_formal4t4_reuse_intensive_Ideal_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Ideal,11873,Ideal,reuse_intensive,Immediate dispatcher visibility; no signaling cost; upper bound.,64,104,4,5,20260726,18017c1b0a422dad005913a1a014a3f25babd71e71846c8071b85d5fc40290df,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,1,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L1024:Ideal:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,50.50890559935942,184,3.642921932609317,3030.911047930952,0.28125,66,4.590607675639066,1.133410930633545,25.37188982963562,0.0,0.0,0.0,0.0,45,45,0.0,1.0,70608.0,735.5,0,0.0,0.0,349.19180270833334,110.553479,834.732011,894.485719,539.182864,1131.438355,1.900654921361383,27,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260726_formal4t4_reuse_intensive_StaticSemantic@rho1.2_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@rho1.2,11874,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,4,5,20260726,18017c1b0a422dad005913a1a014a3f25babd71e71846c8071b85d5fc40290df,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,2,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L1024:StaticSemantic@rho1.2:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,53.36510107992217,184,3.4479462472006315,2868.691277670925,0.19791666666666666,66,36.935844359975874,41.41587853431702,52.52030324935913,0.4270833333333333,0.4270833333333333,0.0,0.0,45,45,0.002351588628762542,1.0,59328.0,618.0,0,0.0,0.0,407.23500565625,239.191831,850.648078,935.152334,574.065503,1133.53145,1.7989284768003293,19,0,0,0,0,0.0,1.2,2525,False,none,4,False,0,,,,2.0,8,1024,184,0,0,0,184,88,19136,96,11.317549727179788,12.95319414138794,23.117744207382202,24.00738835334778,0.0,0,260,0,0,1359646,2940,2940,88,0,51,45,0,0,0,28
20260726_formal4t4_reuse_intensive_Adaptive@rho1.2_c01024_theta30_rep4,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,4f09a541090cf3c8249425d83f1c0ef1012ec1d8,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@rho1.2_c01024_theta30,11875,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,4,5,20260726,18017c1b0a422dad005913a1a014a3f25babd71e71846c8071b85d5fc40290df,1.2,64,3,128,60,120,24,4,4,104544,4096,60.0,8,4,0.5,50.0,2.0,3,"RateFIFO@rho1.2,Ideal,StaticSemantic@rho1.2,Adaptive@rho1.2_c01024_theta30",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:panel_b_L1024:Adaptive@rho1.2_c01024_theta30:rep4,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,64,52.40316055715084,184,3.5112385978958227,2921.3505134493244,0.13541666666666666,66,38.65285689180548,40.19135642051697,51.65234684944153,0.4895833333333333,0.4895833333333333,0.0,0.0,45,12,0.0006270903010033445,1.0,59328.0,618.0,0,0.0,0.0,401.3821133541667,107.471221,833.412891,897.123904,353.750691,1143.182908,1.831950572815212,13,0,0,0,0,0.0,1.2,2525,False,none,4,False,16,1024.0,30.0,16.0,2.0,8,1024,184,0,0,0,184,24,19136,160,1.9152621726195018,2.0304811000823975,5.23432469367981,6.979472398757935,0.0,0,0,0,0,1365100,2940,2940,24,0,0,30,130,0,0,6
