experiment_id,experiment,evidence_type,code_commit,model,hardware,workload_trace_hash,baseline,rate_budget_Bps,transport_capacity_Bps,churn_events_per_inst_s,duration_s,rep,repetitions,seed,baseline_definition,status,generated_events,sent_events,sent_bytes_total,event_sent_Bps,update_delay_p50_ms,update_delay_p95_ms,update_delay_p99_ms,queue_length_max,coalescing_ratio,dropped_or_expired_updates,stale_lookup_rate,fallback_rate,saved_prefill_ms_total,ttft_p95_ms_model,request_count
20260715_budgetv3_periodic_full_b64_c0.01_rep10,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.01,120.0,10,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,0,0,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.0,0.0,0.0,540000.0,80.0,6000
20260715_budgetv3_periodic_full_b64_c0.01_rep11,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.01,120.0,11,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,0,0,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.0,0.0,0.0,540000.0,80.0,6000
20260715_budgetv3_periodic_full_b64_c0.01_rep12,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.01,120.0,12,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,1,0,7296,60.8,2000.0,2000.0,2000.0,3,0.0,1.0,0.0,0.0,540000.0,80.0,6000
20260715_budgetv3_periodic_full_b64_c0.01_rep13,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.01,120.0,13,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,1,0,7296,60.8,2000.0,2000.0,2000.0,3,0.0,1.0,0.0,0.0,540000.0,80.0,6000
20260715_budgetv3_periodic_full_b64_c0.01_rep14,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.01,120.0,14,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,1,0,7296,60.8,2000.0,2000.0,2000.0,3,0.0,1.0,0.0,0.0,540000.0,80.0,6000
20260715_budgetv3_periodic_full_b64_c0.01_rep15,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.01,120.0,15,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,3,1,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.6666666666666666,0.0008333333333333334,0.0008333333333333334,539550.0,80.0375,6000
20260715_budgetv3_periodic_full_b64_c0.01_rep16,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.01,120.0,16,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,2,1,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.5,0.0,0.0,540000.0,80.0,6000
20260715_budgetv3_periodic_full_b64_c0.01_rep17,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.01,120.0,17,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,1,0,7296,60.8,2000.0,2000.0,2000.0,3,0.0,1.0,0.0,0.0,540000.0,80.0,6000
20260715_budgetv3_periodic_full_b64_c0.01_rep18,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.01,120.0,18,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,1,1,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.0,0.0,0.0,540000.0,80.0,6000
20260715_budgetv3_periodic_full_b64_c0.01_rep19,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.01,120.0,19,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,1,0,7296,60.8,2000.0,2000.0,2000.0,3,0.0,1.0,0.0,0.0,540000.0,80.0,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep0,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,0,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,12,0,7296,60.8,2000.0,2000.0,2000.0,3,0.0,1.0,0.04566666666666667,0.04566666666666667,515340.0,82.055,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep1,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,1,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,14,1,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.9285714285714286,0.0085,0.0085,535410.0,80.3825,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep2,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,2,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,9,1,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8888888888888888,0.0135,0.0135,532710.0,80.6075,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep3,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,3,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,17,2,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8823529411764706,0.042666666666666665,0.042666666666666665,516960.0,81.92,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep4,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,4,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,8,0,7296,60.8,2000.0,2000.0,2000.0,3,0.0,1.0,0.010833333333333334,0.010833333333333334,534150.0,80.4875,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep5,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,5,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,13,0,7296,60.8,2000.0,2000.0,2000.0,3,0.0,1.0,0.0085,0.0085,535410.0,80.3825,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep6,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,6,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,9,0,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8888888888888888,0.009333333333333334,0.009333333333333334,534960.0,80.42,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep7,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,7,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,12,2,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8333333333333334,0.0006666666666666666,0.0006666666666666666,539640.0,80.03,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep8,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,8,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,12,1,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.9166666666666666,0.008,0.008,535680.0,80.36,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep9,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,9,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,10,0,7296,60.8,2000.0,2000.0,2000.0,3,0.0,1.0,0.04733333333333333,0.04733333333333333,514440.0,82.13,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep10,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,10,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,14,1,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.9285714285714286,0.0125,0.0125,533250.0,80.5625,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep11,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,11,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,12,1,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.9166666666666666,0.016833333333333332,0.016833333333333332,530910.0,80.7575,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep12,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,12,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,11,3,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.7272727272727273,0.012833333333333334,0.012833333333333334,533070.0,80.5775,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep13,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,13,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,14,1,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8571428571428571,0.010833333333333334,0.010833333333333334,534150.0,80.4875,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep14,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,14,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,18,0,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.9444444444444444,0.006166666666666667,0.006166666666666667,536670.0,80.2775,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep15,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,15,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,11,1,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.9090909090909091,0.008666666666666666,0.008666666666666666,535320.0,80.39,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep16,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,16,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,13,2,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.6923076923076923,0.016666666666666666,0.016666666666666666,531000.0,80.75,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep17,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,17,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,16,1,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.9375,0.0605,0.0605,507330.0,82.7225,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep18,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,18,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,9,0,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8888888888888888,0.0075,0.0075,535950.0,80.3375,6000
20260715_budgetv3_periodic_full_b64_c0.1_rep19,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,0.1,120.0,19,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,19,5,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.7368421052631579,0.0055,0.0055,537030.0,80.2475,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep0,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,0,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,115,17,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.7913043478260869,0.11016666666666666,0.11016666666666666,480510.0,84.9575,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep1,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,1,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,127,18,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8503937007874016,0.1045,0.1045,483570.0,84.7025,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep2,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,2,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,116,12,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8448275862068966,0.12083333333333333,0.12083333333333333,474750.0,85.4375,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep3,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,3,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,132,17,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8333333333333334,0.25116666666666665,0.25116666666666665,404370.0,91.3025,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep4,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,4,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,136,17,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8529411764705882,0.19883333333333333,0.19883333333333333,432630.0,88.9475,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep5,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,5,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,117,16,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8290598290598291,0.20833333333333334,0.20833333333333334,427500.0,89.375,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep6,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,6,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,119,16,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8487394957983193,0.182,0.182,441720.0,88.19,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep7,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,7,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,135,9,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8814814814814815,0.14666666666666667,0.14666666666666667,460800.0,86.6,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep8,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,8,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,113,18,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8230088495575221,0.09166666666666666,0.09166666666666666,490500.0,84.125,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep9,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,9,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,115,8,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8434782608695652,0.2335,0.2335,413910.0,90.5075,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep10,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,10,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,120,11,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8666666666666667,0.1705,0.1705,447930.0,87.6725,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep11,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,11,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,127,12,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8661417322834646,0.16133333333333333,0.16133333333333333,452880.0,87.26,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep12,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,12,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,92,6,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.9130434782608695,0.216,0.216,423360.0,89.72,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep13,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,13,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,120,13,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.825,0.161,0.161,453060.0,87.245,6000
20260715_budgetv3_periodic_full_b64_c1.0_rep14,budget_freshness_quality_v3,control_plane_simulation,780e505b2caabcf996166ac4a59b30740304415f,fixed high-locality dispatch opportunity model,CPU-only; no vLLM transport,simulated_fixed_high_locality_request_stream_v3,periodic_full,64,64,1.0,120.0,14,20,20260715,all rows share finite link capacity; no_rate omits sender coalescing/pacing,Current,109,10,7296,60.8,2000.0,2000.0,2000.0,3,0.0,0.8532110091743119,0.141,0.141,463860.0,86.345,6000
