experiment_id,experiment,evidence_type,code_commit,model,hardware,workload_trace_hash,baseline,rate_budget_Bps,churn_events_per_inst_s,duration_s,generated_events,sent_events,sent_bytes_total,event_sent_Bps,update_delay_p50_ms,update_delay_p95_ms,update_delay_p99_ms,queue_length,coalescing_ratio,dropped_or_expired_updates,stale_lookup_rate,fallback_rate,saved_prefill_ms_total,ttft_p95_ms_model,status
20260715_budget_periodic_delta_high_trace_K8_high_r500,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,periodic_delta,4096,5.0,120.0,586,545,34880,290.6666666666667,449.99999999998863,899.9999999999986,949.9999999999993,0,0.0,0.0,0.37542662116040953,0.37542662116040953,112423.20819112628,96.89419795221843,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r1,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,64,0.01,120.0,1,1,64,0.5333333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r10,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,64,0.1,120.0,10,10,600,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r100,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,64,1.0,120.0,130,41,2304,19.2,400.00000000000216,1900.0,1950.0000000000027,8,0.0,0.6461538461538462,0.7923076923076923,0.7923076923076923,37384.61538461539,115.65384615384616,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r500,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,64,5.0,120.0,575,3,112,0.9333333333333333,600.0,1250.0000000000002,1250.0000000000002,440,0.0,0.22956521739130434,0.23304347826086957,0.23304347826086957,138052.1739130435,90.48695652173913,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r1,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,256,0.01,120.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r10,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,256,0.1,120.0,12,12,728,6.066666666666666,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r100,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,256,1.0,120.0,123,84,4776,39.8,250.0,1699.9999999999886,1899.9999999999986,8,0.0,0.3089430894308943,0.6016260162601627,0.6016260162601627,71707.31707317072,107.07317073170732,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r500,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,256,5.0,120.0,593,3,152,1.2666666666666666,700.0000000000001,1550.0,1550.0,453,0.0,0.2327150084317032,0.23608768971332209,0.23608768971332209,137504.21585160203,90.6239460370995,Current
20260715_budget_event_driven_no_rate_high_trace_K8_high_r1,budget_freshness_quality,simulation,467353b,synthetic-control-plane-current-schema,CPU control-plane simulator on yhs1; no GPU serving in these rows,fixed_high_locality_trace_5000_requests,event_driven_no_rate,1024,0.01,120.0,2,2,128,1.0666666666666667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,180000.0,80.0,Current
